customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_reply_text,intent,intent_notes
134988,146420,Fri Nov 24 09:10:56 +0000 2017,@AmazonHelp I was sent regular emails that it was with the courier and It will be delivered yesterday. That parcel is supposed to be on an international flight now to someone that is sick. The fact that I was lied to and made to wait all day for something that wasn't even out for delivery,"@146420 Hi, I can certainly understand the importance of this parcel. Have we updated the tracking on the parcel ? Will the item still be needed as its arriving late? ^CR",ORDER_DELIVERY,Machine-assisted training label; rules:19;margin:19. Not human-verified.
470766,183708,Fri Dec 01 08:16:41 +0000 2017,@AmazonHelp Nominated delivery date still didn't arrive.  Well done @115830 why am I paying for a prime membership https://t.co/9bN5L4Osrt,"@183708 Hello! Apologies for the delay, did you receive an email with a revised delivery date?^CN",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:2. Not human-verified.
787910,201484,Thu Oct 12 10:22:20 +0000 2017,@AmazonHelp I sent an email on the 8th of October with a request for info and was told I'd get a response in 6 hours. I got nothing!,@201484 Sorry to hear. Have you checked your spam/junk folder? ^PK,COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified.
1136209,387674,Sun Oct 15 16:11:23 +0000 2017,@AmazonHelp Plz resolve my issue..  I have no problem wid u..,"@387674 Sorry about the delivery delay. We'd like to investigate this, please share your details here: https://t.co/cQVomR1pWz. ^HA",COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified.
1737604,524525,Tue Nov 07 10:31:13 +0000 2017,"@AmazonHelp Nothing wrong if you do that b4 delivery date and make customers happy. But you have pre coded words like ""Estimated"".","@524525 I realize that, Dinesh. However, multiple factors lead up to the dates that are provided. I appreciate your patience. ^JC",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
818202,314885,Wed Oct 18 01:35:10 +0000 2017,@AmazonHelp Consistently. I would really prefer actual dates to “guaranteed” ones. No matter the cost.,@314885 I understand your frustration. Are you noticing this trend with a certain carrier: https://t.co/q4LAMZ3tbE? ^GG,ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
418436,214833,Tue Oct 10 04:40:48 +0000 2017,"@AmazonHelp He came just 4 hours early for the pickup...anyways...problem solved on its own :D 
Thanks!",@214833 You're welcome. Thanks for keeping us posted. ^GK,ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
698783,286680,Fri Oct 13 02:31:54 +0000 2017,@AmazonHelp So that's really sad as I use my USA Netflix account to access stuff in India. I think atleast for prime you guys should allow,@286680 We are forwarding your comments to our teams internally for review on this. We hope to have this update soon. ^VM,PRODUCT_CONTENT,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
2630082,171319,Fri Nov 17 17:40:36 +0000 2017,"@AmazonHelp Hi Team, Can u please send me invoice for the order nmbr attached https://t.co/VwTg0gPgFQ","@171319 I understand your concern about the Invoice. Please refer here: https://t.co/mbYfoS5yG4 for the steps to download invoice. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^BA",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.20. Not human-verified.
546499,247076,Sat Dec 02 17:12:56 +0000 2017,@115821 what ever happened to guaranteed 2 day prime shipping? Everything is late these days.,@247076 I'm sorry for the frustration! We aim to meet our delivery dates. Do you have a current order which missed the intended delivery date stated in your order confirmation e-mail? ^AC,ORDER_DELIVERY,Machine-assisted training label; rules:18;margin:18. Not human-verified.
470819,227098,Fri Dec 01 18:34:56 +0000 2017,"@AmazonHelp Yes, I wrote back.","@227098 Thank you for confirming. If you've replied to our email, you should've received a correspondence from us here: https://t.co/fYrzNInVt2, request you to check. ^MO",OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
2290859,665414,Tue Nov 14 09:00:34 +0000 2017,"@AmazonHelp #JeffBezos , #flipcart . Order cancelled because of non delivery in stipulated time. Order on Amazon needs advance payment. Refund to take 2 weeks !! Amazing tactics Amazon !!","@665414 Sorry, you feel that way. Please reply to the email sent by our specialist team for further insight on your refund. ^VM",PAYMENT_BILLING,Machine-assisted training label; rules:17;margin:1. Not human-verified. | Human-verified correction: Customer cannot access their account.
2538856,389945,Thu Nov 16 10:05:27 +0000 2017,@AmazonHelp vous etes pas compétent,"@389945 Bonjour, je suis désolée d'apprendre cela. Pouvez-vous m'expliquer davantage la situation rencontrée s'il vous plait ? ^SB",COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified.
753534,300095,Sat Oct 14 09:48:34 +0000 2017,"@AmazonHelp I still haven't received the delivery, @115850 .. What does one have to do to get a product they've paid for, and you've failed to deliver",@300095 I'm sorry the order hasn't been delivered yet. Please reply to our email for further proceedings. ^HA,ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:10. Not human-verified.
121125,142960,Thu Nov 23 23:10:59 +0000 2017,"@AmazonHelp Hello there! Had a parcel ""delivered to resident"" when nobody was in? Any idea where it could be?",@142960 I'm sorry you haven't received your parcel! Have you tried the steps listed here: https://t.co/MkLrWJBXJ6 ^QJ,ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:8. Not human-verified.
994405,235033,Sun Oct 22 15:55:16 +0000 2017,"Wozu bezahlt man Prime wenn zum 5 mal das Paket ""verloren"" gegangen ist. Habt ihr bei #Amazonlogistic so viele langfinger @116316?",@235033 Wir lassen das gerne mal überprüfen. Du erreichst uns über: https://t.co/br7bhrlJn8 Gruß ^MH,ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.21. Not human-verified.
1272945,417961,Mon Oct 16 07:09:56 +0000 2017,@AmazonHelp I requested for return my honor band 3 but my package not pick up and I contacted your customer care but I didn't get pick up,@417961 Apologies for the delay in the pickup. Please share your details here: https://t.co/GIJyeYqKE0 and I'll help. ^ZH,RETURN_REFUND,Machine-assisted training label; rules:15;margin:3. Not human-verified.
2607044,737514,Mon Oct 30 22:20:52 +0000 2017,@AmazonHelp USPS,@737514 We'd like to see what options we have for your order so please reach out to us here: https://t.co/hApLpMlfHN ^DD,ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
611196,265290,Wed Nov 22 12:55:51 +0000 2017,"@115821 @115830  @AmazonHelp As a student with a dying laptop I ordered a new Dell inspirion off of your site believing in your good customer service. Instead what has happened is that I firstly received duracell batteries, and when asked for a replacement then received...",@265290 Sorry to hear about this issue. Have you contacted us here:  https://t.co/JzP7hlA23B to see what options we have available?^MI,RETURN_REFUND,Machine-assisted training label; rules:10;margin:6. Not human-verified.
1119136,384053,Tue Oct 24 05:36:19 +0000 2017,"@AmazonHelp @4032 @120320 @2517 @76331 @139797 @76332 

Rather then resolving and help me...

Amazon is asking me to wait....",@384053 The packages are dispatched and moved according to the estimated delivery date. Please wait till the estimate. ^KA,COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified.
1762326,530260,Tue Nov 07 20:36:12 +0000 2017,@AmazonHelp Are you kidding me! You call this proper packaging of an expensive electronic device? What a joke. SMH. https://t.co/OL1YDMCQiZ,@530260 We're always looking for ways to improve! We'd like to hear your packaging feedback here: https://t.co/Mw6qxVDqJC Thank you!  ^FR,PRICING_PROMOTIONS,Machine-assisted training label; rules:2;ml:0.25. Not human-verified. | Human-verified correction: Customer cannot access their account.
912748,336751,Fri Oct 13 19:31:54 +0000 2017,@117086 Bebe de rosemary,@336751 Olá Vitor! Esse livro é excelente! Você já assistiu o filme? Me deu arrepios! Rs rs rs 👶👹😯 ^JJ https://t.co/Lz9rSlUQa8,OTHER,Machine-assisted training label; uncertain;ml:0.22. Not human-verified.
1690806,222540,Mon Nov 06 20:24:24 +0000 2017,@115821 unfortunately the couriers you’ve advised have said that the items are too heavy/big and can’t colllect!,"@222540 I'd like to have a member of our team look into options w/ you, Kylie: https://t.co/KlqfRrSmg8 ^LB",RETURN_REFUND,Machine-assisted training label; manual semantic correction. Not human-verified.
1264468,416100,Fri Oct 27 12:39:27 +0000 2017,@AmazonHelp any update please share timeline in what time my replacement reach my home,"@416100 Once we receive the details, we will get back to you the latest by 12 hours. Appreciate your patience. ^BS",RETURN_REFUND,Machine-assisted training label; rules:10;margin:10. Not human-verified.
1623922,497411,Sun Nov 05 23:28:51 +0000 2017,"@AmazonHelp @497410 Gut zu wissen, dass man solche Mails melden kann. Danke! Werde ich in Zukunft auch direkt machen.",@497411 Immer wieder gerne! ^DW,OTHER,Machine-assisted training label; manual semantic correction. Not human-verified.
1035535,364940,Mon Oct 23 01:22:46 +0000 2017,@117795 terrible service!! So disappointing Order was never delivered.Driver was rude.Finally got some assistance from nice CSR,"@364940 I'm sorry for the poor experience! When you called, were we able to get everything taken care of? ^BH",ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:6. Not human-verified.
668518,279400,Thu Nov 23 09:57:18 +0000 2017,@AmazonHelp Yes,@279400 I am sorry to hear this. Can I ask have you been updated via email as to why the order is delayed please?^GA,OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
972702,350718,Sun Oct 22 08:59:18 +0000 2017,@AmazonHelp The carrier was Amazon shipping,"@350718 Hi, this could have been a miss-scan that has occurred by the driver. May I ask, does this occur often ? ^CR",ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:8. Not human-verified.
2970594,819378,Thu Nov 30 00:26:14 +0000 2017,Hey @115821 My Alexa is broken. I ask who the best quarterback in the NFL is and she says Aaron Rodgers. #Wrong #BradyorDie,@819378 Brady???  If you say so! I would pick someone else but they did not ask me. :)  ^TL,RETURN_REFUND,Machine-assisted training label; rules:10;margin:1. Not human-verified.
206893,164991,Wed Oct 04 21:33:58 +0000 2017,@AmazonHelp Not good enough.,"@164991 If you haven't received your parcel by the next business day, please contact us here: https://t.co/JzP7hlA23B ^WM",COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified.
1159244,392707,Sat Nov 25 18:46:18 +0000 2017,"Hi @AmazonHelp came home this evening to a card saying ""parcel safe behind bin photo taken for proof"" but guess what? No parcel. Imagine leaving a delivery in the street in inner city Liverpool all day!!!","@392707 Oh no! I'm so sorry to hear about your missing parcel! Have you checked the other areas listed here: https://t.co/AyfdnzIwd4
Let us know! ^MW",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
602346,262980,Sun Dec 03 21:35:14 +0000 2017,Beyond frustrated @115821 right now. Omfg.,"@262980 I'm sorry for the poor experience! Without providing account info, can you tell us more about the problem? ^WT",COMPLAINT_FEEDBACK,Machine-assisted training label; rules:2;ml:0.26. Not human-verified.
2836904,789595,Mon Nov 27 15:36:29 +0000 2017,@AmazonHelp Par Amazon,@789595 Pourriez-vous nous indiquer le transporteur s'étant occupé de la livraison de votre colis? ^FT,OTHER,Machine-assisted training label; manual semantic correction. Not human-verified.
1037040,365327,Mon Oct 23 02:53:47 +0000 2017,"@AmazonHelp U never provided any resolution, placing fresh order for a higher amount is not a proper resolution. Pathetic service for a prime customer, don't ever lure the customers with great Indian sale going forward. I'll see if I can take any legal actions available 🙏🙏","@365327 I'm sorry, we'd not be able to provide any further insight. However, we'll work on your feedback.Appreciate your understanding.^EM",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:10. Not human-verified.
2843749,352028,Mon Nov 27 17:26:32 +0000 2017,"@AmazonHelp Yo, ich in dem Fall auch. Obwohl ich natürlich E-Mail bevorzugt hätte, weil irgendwie auch ""klimaneutraler"". Aber es sind ja nicht nur nen Euro Fünfzig Unterschied. 🙁",@352028 Dein Feedback gebe ich aber auf jeden Fall weiter. ^BL,OTHER,Machine-assisted training label; uncertain;ml:0.19. Not human-verified.
2296696,143388,Sun Nov 12 12:45:25 +0000 2017,"@AmazonHelp Now it has, emailed u earlier",@143388 Please keep us posted. We want to ensure your order reaches you as soon as possible. ^TP,COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified.
371107,203878,Tue Oct 10 16:29:55 +0000 2017,@AmazonHelp Yay it arrived today! Thank you for your help! :) https://t.co/dWN79yESVp,"@203878 Yay! I'm happy to see that this order arrived safely, Nikki! 😊 We're always here to help if you need us! ^SD",ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
2628834,742458,Fri Nov 17 17:25:12 +0000 2017,@715660 $108 was taken out my account for amazon prime and i didn't sign up for none of that shit,@742458 I'm sorry about the unexpected expense! You can cancel your Prime membership for a refund: https://t.co/NfFEaumGk7 Please let us know if we can help with anything else! ^PF,PRIME_MEMBERSHIP,Machine-assisted training label; rules:8;margin:8. Not human-verified. | Human-verified correction: Customer cannot access their account.
2824009,786833,Mon Nov 27 08:53:28 +0000 2017,@AmazonHelp How comes Amazon Prime next day delivery isn't next day..?,"@786833 Hi, are you waiting on an order? What delivery date has been provided in your order confirmation email? ^TS",ORDER_DELIVERY,Machine-assisted training label; rules:22;margin:21. Not human-verified.
308910,189759,Sat Oct 07 01:08:52 +0000 2017,@AmazonHelp No delays. It just didn't ship until today. I ordered it on 10/4 and it was supposed to be here today.,"@189759 Typically, late shipments arrive the next business day. Please let us know if not received by Monday: https://t.co/EKXRLsnxJu ^BV",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.27. Not human-verified.
1290442,120784,Thu Oct 26 20:08:05 +0000 2017,@AmazonHelp What does a customer do when their account is stolen? My wife's account has been stolen. I've called 3 times and can't get help.,@120784 I'm sorry for the trouble! Our Account Specialists will be able to assist! Please visit us here: https://t.co/jzvkhdlrK5 ^WT,ACCOUNT_ACCESS,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
288244,184662,Wed Oct 11 09:38:40 +0000 2017,"@115850 Complaint: My One+5 delivery delayed by 2 days now. Have tried customer care with no respite, despite being a PRIME customer.",@184662 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:10. Not human-verified.
2466077,705685,Sun Oct 29 19:49:59 +0000 2017,Dealing with order issues over the phone can be frustrating but kudos to @116090 customer rep Suzanne for her above &amp; beyond service!,"@705685 I'm sorry for the trouble, but glad to hear Suzanne took good care of you. Thank you for taking the time to let us know! 😃^JZ",OTHER,Machine-assisted training label; uncertain;ml:0.25. Not human-verified.
1343571,433357,Fri Oct 27 16:27:46 +0000 2017,@AmazonHelp I’ve tried that! I’d happily print it myself but this is the page I keep getting when I ask to return it. Says I need to take it to a store. https://t.co/WKF1At4nvm,"@433357 I'm so sorry for the trouble. We'd like to help sort this out, please contact us here: https://t.co/JzP7hlA23B ^CO",RETURN_REFUND,Machine-assisted training label; rules:15;margin:15. Not human-verified.
1366088,438019,Mon Nov 27 11:45:29 +0000 2017,@AmazonHelp Ciao. Segnalato al servizio clienti sabato pomeriggio e casualmente sabato sera i tre pacchi che aspettavo sono stati danneggiati e non arriveranno più. Vostro corriere +++,@438019 Mi dispiace per l'accaduto! Posso chiederti chi era il corriere? ^MA,ORDER_DELIVERY,Machine-assisted training label; manual semantic correction. Not human-verified.
1576334,485651,Sat Nov 04 18:07:51 +0000 2017,@115821 @AmazonHelp What rubbish service is this on chat your agent said i will get refund and on email ur agent sorry not possible? Wtf? https://t.co/FtxP4gjewi,@485651 We'd like to take a closer look into your refund issue. Please fill out this form: https://t.co/GIJyeYqKE0. ^AM,RETURN_REFUND,Machine-assisted training label; rules:16;margin:16. Not human-verified. | Human-verified correction: Customer cannot access their account.
1500668,468413,Fri Nov 03 15:20:37 +0000 2017,"@115821 order 1370604 has taken more than 11 days to fulfill, poor customer service or concern for yr cstmrs needs",@468413 I'm sorry for the poor experience. We'd like to try to help! Did we miss our mark? ^CO,COMPLAINT_FEEDBACK,Machine-assisted training label; uncertain;ml:0.24. Not human-verified.
1502859,128622,Fri Nov 03 15:43:27 +0000 2017,"@AmazonHelp login &gt; says im authorized to my merchant based on CID/MCID &gt; ""go to homepage button"" isn't working, redirects to same page.",@128622 I'm sorry to hear this! Have you attempted clearing your cache and cookies or trying another browser? ^TH,ACCOUNT_ACCESS,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
2625665,741662,Mon Oct 30 21:53:32 +0000 2017,@115821 How do I contact customer service?,"@741662 You can contact us from any of our Help pages, or by visiting: https://t.co/EKXRLsnxJu ^AF",COMPLAINT_FEEDBACK,Machine-assisted training label; rules:2;ml:0.24. Not human-verified.
2279713,662766,Sat Nov 11 17:49:50 +0000 2017,@115850  Waiting for refund for order # : ORDER # 408-6560878-8566768 . Its been 3 months.,"@662766 Apologies for the trouble. Have you reported this to our support team? If not, kindly report it here: https://t.co/rS49hgaADF. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MO",RETURN_REFUND,Machine-assisted training label; rules:16;margin:14. Not human-verified. | Human-verified correction: Customer cannot access their account.
365219,202516,Sun Oct 08 19:51:31 +0000 2017,@AmazonHelp Bought a note8 as per the terms and instructions I registered with galaxy app and within 4 days I should have got the coupon to redeem the,"@202516 We'd like to get this checked, could you help us with the link to this offer? ^MA",OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
2276823,464689,Sat Nov 11 15:28:58 +0000 2017,"@115850 
i hav order a mobile from Amazon with Rs.100 extra for guaranteed delivery on 11-11-17. But still my product don't delivered yet.
Order No.-# 405-5587057-7032329","@464689 Apologies for the hassle. We'd like to help, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. 

Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MO",ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:10. Not human-verified.
1642697,502121,Mon Nov 06 00:35:29 +0000 2017,@115821 my email is __email__,"@502121 For your own security, please don't post your e-mail address. Will you let us know more about the issue you're having? ^AM",OTHER,Machine-assisted training label; manual semantic correction. Not human-verified.
1390969,120538,Sat Oct 28 12:01:45 +0000 2017,@AmazonHelp I have done so but Still I Don't hope anything to be done from your side As I know how useless you guys are,@120538 We'll be sure to get back to you with an update soon. ^HA,COMPLAINT_FEEDBACK,Machine-assisted training label; manual semantic correction. Not human-verified. | Human-verified correction: Customer cannot access their account.
857037,323513,Fri Oct 13 13:37:12 +0000 2017,@AmazonHelp ...drive in our driveway this morning and turn around without stopping to try the bell. This is the second time... See message,@323513 Thank you for reaching out today. I've responded to the direct message you sent us. ^GR,OTHER,Machine-assisted training label; uncertain;ml:0.26. Not human-verified.
205933,164786,Mon Nov 06 13:39:08 +0000 2017,"@AmazonHelp Así hago. Pero me veo en mi derecho de informar a los demás que tengan cuidado, porque como justo su pedido sea enviado por @135806 van mal.","@164786 Entiendo, agradecemos tu feedback. Mantennos al tanto de la entrega de tu pedido. ^DA",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.21. Not human-verified.
791498,308733,Thu Oct 12 12:34:06 +0000 2017,"Ordered on 7th Oct as prime customer, received today. Is it fast delivery ?? @115850 https://t.co/q64TtCGym8","@308733 Also, not all items are eligible for prime deliveries. For more information please refer : https://t.co/piBzHBsqgo. (2/2) ^AS",ORDER_DELIVERY,Machine-assisted training label; rules:22;margin:22. Not human-verified.
2728918,765130,Mon Nov 20 14:12:53 +0000 2017,"@AmazonHelp @116875 Tengo un problema con mi orden, primero me atrazaron la entrega y ahora me salen que por seguridad me desactivan mi cuenta, ya les envié los documentos y no me responden, que así se manejan ustedes, es mi primer compra y la ultima","@765130 Hola Alfredo, sentimos lo ocurrido. Una vez que envías los datos solicitados, puede tomar entre 24 y 48 horas laborables para que recibas una respuesta de nuestros Especialistas en Cuentas. ^DA",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.27. Not human-verified.
2318789,672154,Sat Nov 25 15:39:54 +0000 2017,"@115821 @3375 @Walmart The most recent one was shipped USPS, but @3375 has screwed me over multiple times in the last decade (e.g., “we couldn’t find your house” - WTF?)... https://t.co/pae27qnVWc",@672154 I am sorry to hear this. Can I ask have you been in touch with the carrier and if so have they advised you the reason for the delay here?^GA,ORDER_DELIVERY,Machine-assisted training label; rules:8;margin:8. Not human-verified.
99903,137876,Thu Nov 30 17:13:57 +0000 2017,"@AmazonHelp Ich ruf mal bei euch an, weil DHL sagt, ich soll einfach bis Samstag warten, es sei nicht deren Problem...","@137876 Genau, mach das 👍 ^AW",OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
939517,342711,Fri Oct 13 23:40:11 +0000 2017,@AmazonHelp @115817 But they didnt. Somehow @115821 system shows it as if it was picked up.,@342711 Thanks for the info. We'd like a second chance to look into this. Please contact us here: https://t.co/EKXRLsnxJu ^GG,OTHER,Machine-assisted training label; uncertain;ml:0.24. Not human-verified.
278983,182539,Fri Oct 06 12:17:20 +0000 2017,@AmazonHelp Why to reinstall if it's fine.???,@182539 If its working fine. You may want to try again and let us know if the issue still persists. ^SG,TECHNICAL_SUPPORT,Machine-assisted training label; rules:2;ml:0.26. Not human-verified. | Human-verified correction: Customer cannot access their account.
21440,506827,Mon Nov 06 08:54:46 +0000 2017,"@115850 What a joke. Despite Prime orders are delayed, delivery boys don't come to doorstep, orders marked delivered but not delivered. Disaster!",@506827 That's quite unusual. We apologize for the confusion. Please reach us here: https://t.co/vlvfJr4nN9 &amp; we'll sort this out. ^RS,ORDER_DELIVERY,Machine-assisted training label; rules:22;margin:22. Not human-verified.
898378,333332,Sat Oct 21 07:15:45 +0000 2017,@AmazonHelp Amazon.in,"@333332 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 3/3 ^RD",OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
874519,327623,Fri Oct 13 16:03:47 +0000 2017,Hey @115821 - my rubbish bin isn't my 'safe place'. Lucky it wasn't bin day! https://t.co/KRUTyrwCf1,@327623 Oh no! We'd like to look into this with you. Please click here: https://t.co/JzP7hlA23B so we can further assist. ^NM,OTHER,Machine-assisted training label; uncertain;ml:0.27. Not human-verified.
985075,353494,Sun Oct 22 10:48:45 +0000 2017,@AmazonHelp Kindle. Do you know how long it takes for refund requests to be reviewed? Thanks.,"@353494 Hi, if you've followed the steps here: https://t.co/UpUETt1RJE you should see the refund within 5-7 working days ^TS",RETURN_REFUND,Machine-assisted training label; rules:16;margin:14. Not human-verified.
1538016,476791,Sat Nov 04 01:25:54 +0000 2017,@AmazonHelp 東京アリス最終回楽しみにしています。 https://t.co/oIZEb8c5aY,@476791 ありがとうございます！よろしくお願いします。MH,OTHER,Machine-assisted training label; uncertain;ml:0.22. Not human-verified.
714744,290980,Tue Oct 10 23:33:18 +0000 2017,@AmazonHelp another day and another misdelivered package by amazon logistics. This is the reason I’m canceling prime.,@290980 We're sorry to see this! We'd like to help; have we missed the scheduled delivery date for this order? ^WM,ORDER_DELIVERY,Machine-assisted training label; rules:12;margin:12. Not human-verified.
2837004,139715,Mon Nov 27 15:23:53 +0000 2017,I wish @115830 had a 'do not leave with neighbours' option. I would rather get my parcels from the post office than knock on random doors.,"@139715 Hey, you can assign your own safe place to your order so all your future parcels will be left there and not with a neighbour. You can find more info about it here: https://t.co/eISP3ti6wH ^MA",OTHER,Machine-assisted training label; uncertain;ml:0.21. Not human-verified.
25847,121648,Wed Nov 01 10:00:44 +0000 2017,@AmazonHelp Amazon Cust Cre is not able to resolve my problem related to refund. Checkout details of my a/c.(Reg Mob No: 9867111188),"@121648 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^SI",RETURN_REFUND,Machine-assisted training label; rules:16;margin:16. Not human-verified.
395423,209593,Mon Oct 09 17:56:29 +0000 2017,"@AmazonHelp bonjour, commande passée le 10/08, prévue pour le 08/09 et toujours rien, le vendeur ne répond pas à mes messages....","@209593 Bonjour, désolée d'apprendre cela :/ quand est-ce que l'avez-vous contacté ? ^SN",ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.21. Not human-verified.
1558900,481769,Tue Oct 17 04:19:30 +0000 2017,Amazon、なんでか文字が大きい。ボタンはみ出てるし。,"@481769 ツイート拝見しました、Amazonです。Amazonサイト上に何か問題等がございましたでしょうか。お調べしますのでよろしければ以下ご利用環境をお知らせください。　MH
-端末機種名
-ご利用のブラウザ
-その他に問題がある場合はその内容",OTHER,Machine-assisted training label; uncertain;ml:0.22. Not human-verified.
42989,125530,Wed Nov 22 20:28:35 +0000 2017,@117086 avisem pros entregadores de vocês que é feio jogar livro na garagem dos outros quando não tem ninguém em casa,@125530 Olá Hellen! Sinto muito pelo acontecido. O seu pedido chegou danificado?  ^JJ,OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
1179679,397437,Tue Oct 24 21:53:20 +0000 2017,@116618 when can we finally espect mr robot season 2 in The Netherlands? Still waiting and paying since june this year.,@397437 We do not have any specific information at this time. Please check back for more updates! ^JF,PRODUCT_CONTENT,Machine-assisted training label; rules:2;ml:0.26. Not human-verified. | Human-verified correction: Customer cannot access their account.
837537,319321,Fri Oct 13 09:47:20 +0000 2017,@118919 @115850 ordered for pre shaving foam.. but received shaving gel... fucking service,@319321 Sorry for the hassle Vanaraj. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,ORDER_DELIVERY,Machine-assisted training label; rules:2;ml:0.25. Not human-verified.
2358902,681274,Mon Nov 13 22:17:27 +0000 2017,"@AmazonHelp Sent, now please don't hide between the DM.",@681274 A member from our team will be reaching out to you personally within 12 hours to further investigate your issue. ^FJ,OTHER,Machine-assisted training label; uncertain;ml:0.20. Not human-verified.
458934,223989,Fri Dec 01 01:04:56 +0000 2017,How do you Christmas shop? @115821 https://t.co/tu14e8ndDH,"@223989 That's amazing, Angela! We're so glad to be part of your shopping experience this season. Whoever is on your list will have a very happy Christmas! By the way, what is your Christmas wish?  ^SE",OTHER,Machine-assisted training label; uncertain;ml:0.28. Not human-verified.
779586,306174,Fri Oct 13 07:28:17 +0000 2017,@AmazonHelp Thanks. Got the pick up,"@306174 Thanks for the update, we'll keep you notified about the refunds. ^MJ",OTHER,Machine-assisted training label; uncertain;ml:0.23. Not human-verified.
326717,193845,Sat Oct 07 16:33:49 +0000 2017,"@AmazonHelp You tell me, i'm weak with tech https://t.co/mhP20nXAni",@193845 That appears to be an error on your console that you're using. You may explore return options here: https://t.co/fBHnnCmV5f ^JE,OTHER,Machine-assisted training label; uncertain;ml:0.22. Not human-verified.
1067746,140964,Wed Oct 25 18:43:28 +0000 2017,@AmazonHelp Yes i received an email and i replied thrice on that thread but no reply from u ppl.  Pf d attached snap as proof https://t.co/eW0MNSGc9F,@140964 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ,OTHER,Machine-assisted training label; uncertain;ml:0.24. Not human-verified.
2700856,135790,Sun Nov 19 20:24:40 +0000 2017,Ordered something on @115821 prime for next day delivery yet it’s now coming in 1-2 days. What am I paying for exactly? 😐😐😐,"@135790 I'm sorry for the wait. To confirm, did you receive a new delivery date? ^CO",ORDER_DELIVERY,Machine-assisted training label; rules:22;margin:22. Not human-verified.
765713,303000,Sat Nov 25 09:00:44 +0000 2017,"@AmazonHelp No, I find your customer service menu on the app very confusing and can't work out how to send an email. I keep ending up on a chat with a robot that wants me to give it my phone number when I can't speak on the phone right now.",@303000 You can send us an e-mail via our website if you go to the following link:  https://t.co/JzP7hlA23B ^KI,OTHER,Machine-assisted training label; rules:4;margin:2. Not human-verified.
1748914,527156,Tue Nov 07 15:51:52 +0000 2017,"All the other ecommerce website should take a page out of @115850
Online ordering have never been this easy using @115823 😍",@527156 We're delighted to know our service meets your expectations. Happy shopping. :) ^MO,TECHNICAL_SUPPORT,Machine-assisted training label; rules:4;margin:4. Not human-verified. | Human-verified correction: Customer cannot access their account.
