customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_reply_text,intent,intent_notes
1035535,364940,Mon Oct 23 01:22:46 +0000 2017,@117795 terrible service!! So disappointing Order was never delivered.Driver was rude.Finally got some assistance from nice CSR,"@364940 I'm sorry for the poor experience! When you called, were we able to get everything taken care of? ^BH",,
2212038,646519,Fri Nov 10 04:41:37 +0000 2017,"Hi @115821, your delivery service sucks.  Can you give Prime members a @115817 delivery option? At least they know what they are doing.",@646519 I'm sorry there have been delivery issues. We'd like to help. What's going on with your current order? ^MG,,
437977,219046,Tue Oct 10 17:51:02 +0000 2017,why is amazon prIME NOT WORKING how am i supposed to watch a film I’ve seen 5 times before to forget real life struggles &amp; responsibilities,@219046 I'm sorry for the trouble! Could you tell us more about what you're experiencing? Are you getting an error message? ^GL,,
1495598,467262,Fri Nov 03 11:44:57 +0000 2017,@116316 @10114 Was ist denn aus dem Steelbook zu Battlefront II bei geworden? Wird mir in meiner Bestellung nicht mehr angezeigt. 🤔,"@467262 Hi! Meinst du, dass dir die Bestellung in deinem Kundenkonto nicht mehr angezeigt wird? ^AS",,
1007834,358488,Thu Oct 12 09:45:59 +0000 2017,Amazonプライム会員なんて登録した覚えないのに請求きてるよ！！なんでよ！！3900えん。。返金してほしいよ〜😢,@358488 無料体験を利用されたことはありませんか？申し込み時にご案内しているように、設定を変更しない場合、期間終了後に本会員へ移行します。年会費請求後にに特典のご利用がなければ、キャンセル手続き後に返金いたします。 https://t.co/JrKFIybs6n RI,,
1890590,563805,Sun Nov 26 08:51:12 +0000 2017,"@AmazonHelp It would be nice if you read my tweet before, I am saying that my account is LOCKED. Can you please read what I stated above and not give me some bullshit answer back, thanks.","@563805 Please use skip sign in option, on the link previously provided. ^TP",,
2609240,743821,Fri Nov 17 19:23:10 +0000 2017,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑","@743821 Ciao Alex, mi dispiace per l'inconveniente. Permettici di verificare la situazione da te descritta. Clicca su questo link https://t.co/YqSLjWtQtI e inserisci i dati richiesti, sarai ricontattato via e-mail, dal mio Team, quanto prima. A presto! ^MP",,
878832,328642,Tue Oct 17 22:31:10 +0000 2017,@AmazonHelp Why are you repeate once sentences. I just want solution. So provide mobile on 18 October any How?,@328642 We'll work on it and email you regarding this. I request you to please wait for an update. ^NR,,
969824,350165,Tue Oct 24 08:20:51 +0000 2017,"@AmazonHelp i have done that twice already..if you still need me to provide my details, you are not really good at your job",@350165 An email has already been sent with a reply. Kindly check it from the link shared here: https://t.co/NTkrxpsbHJ ^HR,,
2367974,552377,Mon Nov 13 23:16:13 +0000 2017,AMZL US delivery service sucks. Can you imagine it’s directly under the amazon umbrella and it continuously delays my packages? WHY am I paying for prime?,@552377 On no! Did we miss a delivery for a recent order? You can check here: https://t.co/Y5jpI9gRhE ^AY,,
2504828,714306,Wed Nov 15 20:08:36 +0000 2017,Hi @115830. Thanks for my Prime delivery today. Who pays for a replacement letterbox please? https://t.co/tLLnGGpdrW,"@714306 I'm so sorry about the damage to your letterbox, Dave! Can you reach out to us via phone here so that we can look into this with you?  https://t.co/JzP7hlA23B ^GS",,
1387090,442763,Mon Nov 20 07:22:22 +0000 2017,"@AmazonHelp Hi. The adviser said they will try to get delivery today to my work address. Fingers crossed.
They did offer me 30 days free prime as compensation which was very kind.","@442763 Glad to hear it, keep us posted if you need any further assistance. ^KI",,
2777346,559935,Tue Nov 21 19:22:16 +0000 2017,@AmazonHelp Problème réglé :),"@559935 Super, ravi de l'apprendre ^KD",,
2514040,716358,Mon Oct 30 07:45:33 +0000 2017,@AmazonHelp I’ve had a parcel delivered according to your tracker but no item was deliver anychance you can help ?,"@716358 Hi, sorry to hear this. Take a look at the following link as it might help you locate the parcel: http:https://t.co/lcIviyIte1 ^CR",,
1152724,283086,Tue Oct 24 17:08:03 +0000 2017,@AmazonHelp That worked. Thanks!,"@283086 No problem, that's what we do! Thanks for letting us know and have a great rest of your day. ^EM",,
1222981,406980,Thu Nov 02 11:52:59 +0000 2017,@AmazonHelp I contacted your employee chat several times and called your payroll department.  I got nowhere. Help would be appreciated.,@406980 Sorry to hear this - please complete this form so a Specialist can investigate : https://t.co/R55eEQwSEs ^TD,,
2493660,711838,Wed Nov 15 18:29:34 +0000 2017,@115825 Hi!  Wann kann man denn die Neue Staffel Lucifer bei Euch ansehen? LG,"@711838 Auf Englisch ist sie schon verfügbar: https://t.co/HTun3oZGUE Sobald es weiter Infos gibt, geben wir dies bekannt. Lieben Gruß ^NW",,
1005114,353496,Mon Oct 16 15:27:25 +0000 2017,@AmazonHelp Not interested in your apologies at all   Time to take some serious action 😡,"@353496 I understand your concern. We definitely want to look into it. To get it resolved, please reply to the same email. ^OS",,
130769,145521,Fri Nov 24 06:38:09 +0000 2017,@115850 @132994 ne ayya exchange pettu ra🙏🙏,"@145521 The list of used products accepted under the Exchange Offer program is dependent on our buyback partners and hence is dynamic according to the pincodes and sellers. Further, we'll work on your feedback. ^GK",,
1965788,582673,Thu Oct 19 13:58:49 +0000 2017,@AmazonHelp Here is my reply.. Thank you for ruining my Diwali by claiming false commitments.. It was my mistake to order something from you.. https://t.co/W5vU6xy0N1,@582673 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,,
2935775,811646,Wed Nov 29 11:49:52 +0000 2017,@AmazonHelp @116928 También me dijo que me llamarían de correos para quedar para recojeros el producto y se pasaron sin llamar,@811646 Te informo que no tenemos acceso a la cuenta. Entonces en este caso tienes que entrar en contacto con el servicio al cliente en el siguiente enlace: https://t.co/yUdBaXIHo2. ^NP,,
2603012,736630,Sun Nov 26 21:00:18 +0000 2017,@AmazonHelp why am I not getting next day delivery when I pay for it with Prime? I need something urgently and need to wait til Thursday now.,@736630 Hello. This Help page gives details on how our Shipping and Delivery dates are calculated: https://t.co/e2CV3I9RvC ^DO,,
1159244,392707,Sat Nov 25 18:46:18 +0000 2017,"Hi @AmazonHelp came home this evening to a card saying ""parcel safe behind bin photo taken for proof"" but guess what? No parcel. Imagine leaving a delivery in the street in inner city Liverpool all day!!!","@392707 Oh no! I'm so sorry to hear about your missing parcel! Have you checked the other areas listed here: https://t.co/AyfdnzIwd4
Let us know! ^MW",,
1173873,396102,Tue Oct 24 20:18:47 +0000 2017,"@AmazonHelp Please cancel my Order# 402-2908878-9776322
It's not yet shipped by Seller..have also placed a cancellation request with Seller","@396102 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",,
77611,133290,Wed Nov 29 14:35:27 +0000 2017,"@AmazonHelp Are you really from Amazon.. I have given my order number and you just can't reach to me.. #Amazed

You just doing fraud with Indians... and show yourself clean with your fake database.","@133290 As informed earlier, we won't be able to access your account details over twitter. The only way we can check your details is when we receive them via secured link shared earlier. Kindly do the needful and we'll help you at the earliest. ^HS",,
703020,287928,Thu Nov 23 17:06:33 +0000 2017,"@115850 Please roll out all the Alexa Echo features for indian users too. Voice training, identification of multiple users, traffic - these are must.","@287928 Thousands of Indian &amp; global developers are bringing more than 10,000 skills to customers in India. We'll add them soon. ^KA",,
351117,199537,Sun Oct 08 12:45:49 +0000 2017,"@AmazonHelp Tutto ok, Chrome compilava automaticamente con una password vecchia (sbagliata). 😁",@199537 Grazie per averci aggiornato! Siamo contenti che tutto si sia risolto! Buona giornata. 😊 ^ZC,,
83443,134331,Wed Nov 29 12:54:17 +0000 2017,@AmazonHelp can the “customers who bought items in your basket” be turned off when I’m items saved for later on the app. It gets in the way.,"@134331 Hey, are you referring to the 'Your recommendations' items displayed on the app, or 'customers who purchased this item also purchased these items' ? ^TP",,
2909162,805434,Tue Nov 28 20:47:02 +0000 2017,Minhas aquisições da #BlackFriday chegaram! @117086 foi extremamente ágil nessa… https://t.co/U8zBU2nOIK,"@805434 Olá, Camila! Me diga, você já sabe qual livro vai ler primeiro?. 🤔📚💕 ^NB",,
547927,247486,Sat Dec 02 18:33:56 +0000 2017,"@AmazonHelp I've reported something a few weeks ago, waiting on a response. Nothing . I called, the rep was EXTREMELY nice, but because my issue was kindle related, sent me to community help. I've sent two more emails, the last LAST Friday, with no response.","@247486 Sorry to hear that, Jessica. Please reach out to us here: https://t.co/hApLpMlfHN for real time assistance. Thank you. ^AP",,
1895476,564975,Wed Oct 18 12:21:30 +0000 2017,@115821 My package wasn't delivered and I can't find a phone number to call customer service! What is the number for customer service?,"@564975 Hi, have you been able to check with close neighbors or safe places: https://t.co/gUfzkPAAhI ^TS",,
530001,242735,Sat Dec 02 09:45:19 +0000 2017,@AmazonHelp THERES MORE !!!! @115830 https://t.co/JRdxSl5ghg,"@242735 Hi James, please get in touch via the link provided by ^FJ &amp; we'll be able to look into this for you. ^TS",,
2466405,428166,Sun Oct 29 22:29:07 +0000 2017,@AmazonHelp Didn't arrive.,@428166 I'm sorry you haven't received it! We'd like to see what we can do to help so please reach us here: https://t.co/hApLpMlfHN ^DD,,
2391862,688858,Tue Nov 14 10:34:58 +0000 2017,@AmazonHelp Oui parfait,"@688858 Je suis ravi d'apprendre que nos services sont à la hauteur de vos attentes.
^ARC",,
2880479,799341,Tue Nov 28 08:39:12 +0000 2017,@AmazonHelp Useless,"@799341 We want to help you as much as possible, please contact us directly by clicking the following link: https://t.co/JzP7hlA23B.^BZ",,
2837004,139715,Mon Nov 27 15:23:53 +0000 2017,I wish @115830 had a 'do not leave with neighbours' option. I would rather get my parcels from the post office than knock on random doors.,"@139715 Hey, you can assign your own safe place to your order so all your future parcels will be left there and not with a neighbour. You can find more info about it here: https://t.co/eISP3ti6wH ^MA",,
71890,132129,Thu Nov 30 10:06:16 +0000 2017,Bonjour @120533 je voudrais savoir si un jour vous comptez mettre comme moyen de paiement la carte Maestro ? Merci beaucoup,"@132129 Bonjour, je vous remercie pour votre suggestion, nous ne manquerons pas de remonter cela. Pour le moment les moyens de paiements acceptés sur notre site sont disponible sur la page suivante : https://t.co/AAffAeIkaw
^ARC",,
2468559,706253,Tue Nov 21 15:04:21 +0000 2017,I am addicted to @115821 #Prime bad! Things are showing up left and right and I have no idea what I bought! LOVE it 🎄🎄🎄🎄🎄🎄🎄🎄🎄,@706253 I am so happy to hear you are enjoying our service Jay:) Happy shopping!!🎄🎄,,
1438578,453862,Thu Nov 02 10:41:17 +0000 2017,El 100% de envíos que me ha hecho @116928 con @130687 han sido con problemas. ¿Hasta cuándo? Me buscaré otros sitios de compra.,@453862 Lamento esta experiencia. Recuerda que puedes reportar cualquier incidente con Servicio al Cliente. ^VL,,
873728,327439,Fri Oct 20 20:38:16 +0000 2017,@AmazonHelp what's your return policy on wireless routers?,@327439 Thanks for reaching out! You can find our return policy here: https://t.co/8pD1f0CseB ^DG,,
898378,333332,Sat Oct 21 07:15:45 +0000 2017,@AmazonHelp Amazon.in,"@333332 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 3/3 ^RD",,
2159508,634288,Sun Nov 05 08:21:48 +0000 2017,何じゃこりゃーAmazonプライム試してないぞ！詐欺ですか！？,@634288 失礼いたします。以前当サイトをお使いの際に、お急ぎ便等プライム特典をご利用になったことはございませんか？無料体験にお申し込みいただくとメールでその旨お知らせいたします。メッセージセンターよりご確認ください。https://t.co/V95RkdSY3j RI,,
816997,191566,Thu Oct 12 20:54:10 +0000 2017,@AmazonHelp Only winners ? and what is the date for next announcement,@191566 Please click here: https://t.co/Sb5MX1m29U to view more details on winner's announcement date. ^HD,,
503500,235325,Fri Dec 01 20:21:43 +0000 2017,@AmazonHelp Got a messsge saying it would come between now and 4th dec this has happened with 2 orders in one week on prime.,"@235325 Thank you for the information! Were you able to reach out to us using the link provided by ^HM? If so, what were you advised? ^AL",,
2700856,135790,Sun Nov 19 20:24:40 +0000 2017,Ordered something on @115821 prime for next day delivery yet it’s now coming in 1-2 days. What am I paying for exactly? 😐😐😐,"@135790 I'm sorry for the wait. To confirm, did you receive a new delivery date? ^CO",,
2631401,743036,Fri Nov 17 18:17:26 +0000 2017,@AmazonHelp is it normal for your delivery driver to open my front door &amp; drop in a parcel (for the house next door) without even knocking?,"@743036 I'm so sorry! We'd like to escalate this, if you'll provide as much information as possible, including the order number, here: https://t.co/tILmboHjPD Someone will be in touch soon. Thank you for letting us know about this. ^LB",,
2580519,731406,Thu Nov 16 22:39:40 +0000 2017,@AmazonHelp Yup already tried that,@731406 We'd like to take a closer look at this with you. Please reach out to us at your earliest convenience here: https://t.co/Q7Ftz6nj80 ^LJ,,
631664,269691,Wed Nov 22 15:49:15 +0000 2017,@115821 What is amazon doing about the Credit card charges from November 7 and 9. I have been charged 12 times for the same purchases on those dates. And through verification by credit card centers apparently it is a massive system wide error. I’m out tens of thousands of dollars,@269691 I'm so sorry to hear about these unexpected charges! We don't have account access through Twitter. Please reach out to us here: https://t.co/hApLpMlfHN so we may further assist. ^RO,,
2447258,701528,Wed Nov 15 04:13:42 +0000 2017,"@AmazonHelp Yes, this has been an ongoing issue with Amazon Prime unfortunately. This (for us) now seems to be the standard, rather then the exception. As a result, there's soon going to be a point where Amazon Prime membership is providing diminished value to us &amp; others.",@701528 We'd like to take a closer look at this with you and go over available options. Please reach out to us at your convenience here: https://t.co/hApLpMlfHN ^LJ,,
2578414,731009,Thu Nov 16 22:04:22 +0000 2017,@115821 @AmazonHelp You guys should drop @2150 or at least take them off 2-day shipping. Their track record speaks volumes and there's no way for customers to hold them accountable or blacklist them. Waiting 5 days for a 2-day shipping package that left a day early is bs.,"@731009 Sorry for the trouble you have experienced, David! We're here to help! Prime Two-Day shipping refers to the transit time, in business days, once the item has shipped: https://t.co/x6DaIpAB5H. Have we missed the delivery date provided on a recent delivery? ^VB",,
2852209,792999,Mon Nov 27 19:45:18 +0000 2017,je l’ai déjà l’application amazon jdevrais être immunisé de vos pubs de merde @115821,"@792999 3/3  Ensuite décochez à nouveau les cases que vous aviez sélectionnées.  N'oubliez pas de ""Valider"" pour effectuer vos modifications.  
Nous espérons que ces informations vous seront utiles.",,
419465,215030,Tue Oct 10 09:08:02 +0000 2017,"@AmazonHelp Already in discussion with amazon. They need time to investigate this.
I Ordered by taking #PRIME because needed on urgent. Can't wait more",@215030 Sorry to know about the order delay. Please share your details here: https://t.co/GIJyeYqKE0 and we'll have the issue checked. ^KA,,
2319022,672200,Mon Nov 13 11:34:29 +0000 2017,@115830 track my order - what on earth does 'Undeliverable' mean? I want my parcel!,@672200 My apologies for this. Here's more information: https://t.co/GqesmPWmEY ^PK,,
76017,133012,Wed Nov 29 23:34:01 +0000 2017,"no dia q a @115821 entregar algum pacote meu no dia certo o mundo vai acabar,,,,,,,","@133012 Olá, Jessica. Me diga, você tem atualmente algum pacote com atrasso? Por favor, não compartilhe o número de pedido. ^CR",,
2376191,685384,Tue Nov 14 02:46:19 +0000 2017,Amazon sent me this picture of my package being delivered and then my brother texted me this. https://t.co/HtOCWa6dCB,"@685384 I'm so sorry to see this! I'd like to have my team investigate this for you, please send us some more details here: https://t.co/YhXpmLJ8Rx ^DW",,
166484,154667,Fri Nov 24 20:22:37 +0000 2017,"@AmazonHelp Bonjour! Petite question : est-ce normal de ne pas recevoir sa livraison à la date et l'heure prévue ? C'est la deuxième fois qu'il y a du retard sur la livraison, malgré mon abonnement à Prime...","@154667 Bonjour, rencontrez-vous un souci avec une commande en cours ? ^ASZ",,
1258278,414841,Sat Oct 28 17:17:14 +0000 2017,"@AmazonHelp For what purpose to connect, when I have thrown away that useless empty ink bottle. There is no use in return n refund policy.",@414841 I get you being upset. I’ll ensure to forward your feedback to appropriate team so that it will not be repeated in the future. ^NK,,
1369980,342207,Mon Oct 16 14:53:12 +0000 2017,@117093 Hi. Is there any chance we can get our groceries delivered earlier today please? 📦,@342207 We'd like to look at available options with you. Please reach out to us via phone or chat here: https://t.co/hApLpMlfHN ^KP,,
25847,121648,Wed Nov 01 10:00:44 +0000 2017,@AmazonHelp Amazon Cust Cre is not able to resolve my problem related to refund. Checkout details of my a/c.(Reg Mob No: 9867111188),"@121648 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^SI",,
2690721,329552,Sun Nov 19 15:56:40 +0000 2017,@115830 at it AGAIN!!!! FAILED delivery... AGAIN!!!! Here's a joke for you (apart from Amazon being a joke obvs). When is a person at home but not at home? When they're expecting an Amazon delivery!!!!!!!!!!!,"@329552 I am truly sorry for the delivery issues, Ryan! Let's see what options we have to get this sorted: https://t.co/JzP7hlA23B ^JZ",,
439227,219318,Wed Oct 11 10:08:06 +0000 2017,@AmazonHelp Vous êtes les premiers que je contacte.,"@219318 N'ayant pas accès à votre compte depuis Twitter, veuillez contacter notre SAV via :  https://t.co/hgIrz98cdI
^ARC",,
1337140,431892,Fri Oct 27 17:24:44 +0000 2017,"@431891 @AmazonHelp 3/ 27/10. Demain je vous le dit, je vais le trouver mon colis, je vais le trouver votre livreur et recuperer mon colis.","@431892 Bonjour, désolée pour cela, avez-vous signalé cet incident à notre service client ? 
^KE",,
1125163,268653,Sat Nov 25 11:30:21 +0000 2017,"@AmazonHelp hello, my order shows as delivered but nobody in my hotel has them. it's been a week and I'd like to have a proof of delivery or a full refund. the packages are nowhere to be found. thanks","@268653 Hi Jose, I'm sorry for this experience. Which Amazon site have you purchased from? For example: https://t.co/XloT9gH1zW, Amazon.br? ^AZ",,
179268,158251,Wed Oct 04 09:30:24 +0000 2017,"@AmazonHelp Bonjour, il s'agit des livraisons des sociétés de l'immeuble, tout étant mélangé. Carton perdu pour ma part, aucun retour du service Amazon.",@158251 Vous les aviez contacté par rapport à cet incident ? ^AR,,
1268279,416958,Thu Oct 26 13:26:08 +0000 2017,@115850 does your 11 oct falls on 11 nov? Called your customer care. Haven’t received order yet. Shame https://t.co/O7tIYg0i3M,"@416958 Sorry about the stretch, Rishabh. We'd like a closer look, please drop in the details here: https://t.co/GIJyeYqKE0 ^MS",,
62308,130274,Sun Nov 26 01:01:22 +0000 2017,"Not sure what time you have @115821 but it's 8:00 and no delivery, which was guaranteed.",@130274 I'm sorry the order hasn't been delivered yet! What's the most recent tracking update on the order: https://t.co/Y5jpI9gRhE? Has a new delivery date been provided? ^EP,,
656064,276073,Wed Nov 22 22:26:34 +0000 2017,"Bought a TV from @115821 and it artived damaged. Can’t get a replacement because it’s not in stock. Huge PITA getting refunded for the correct amount.

Customer service rep keeps confusing all the numbers. Miserable experience and a huge waste of my time. @AmazonHelp https://t.co/7tpk3DudVL","@276073 I'm so sorry to see how the TV arrived. Just to confirm, were we able to help with initiating the return? Also, did we finally get the refund figured out for you? ^LI",,
424044,215944,Tue Oct 10 12:17:16 +0000 2017,"@AmazonHelp parfait! je ne vous dérange plus, bonne journée à vous!",@215944 Avec plaisir ;) Très bonne journée ! ^MH,,
1515300,471569,Fri Nov 03 17:14:09 +0000 2017,7e appel à @120533. Personne n’a résolu mon problème. Personne ne me rappelle comme promis,"@471569 Bonjour, je suis désolée d'apprendre cela
Pourriez-vous m'expliquer davantage?^FT",,
973621,339899,Sun Oct 22 08:51:03 +0000 2017,"@AmazonHelp Order#406-4662964-9823557 dtd 14oct. 8 days to order, , 6 days at destination but not delivered. Daily says delivering today.",@339899 and I'II contact you at the earliest. 2/2 ^AH,,
427734,216718,Tue Oct 03 15:20:12 +0000 2017,@AmazonHelp I have reported their and also with call to customer care. They said we don't have this item which ordered. Please give you email also.,@216718 Sorry for the hassle Satish. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN,,
1043609,366790,Mon Oct 23 09:13:20 +0000 2017,@350451 @118919 This is wrong,@366790 Apologies for the unexpected delay. Kindly reach out to our support team here:https://t.co/beaaDm0muc we'll look into it.^EM,,
2470063,706545,Wed Nov 15 10:49:22 +0000 2017,"@AmazonHelp Merci pour lui, mais en fait ce n'était qu'une tentative pour vous soutirer un mois de Premium gratuit, et qui a apparemment fonctionné... En fait il n'a jamais eu de souci. Il s'agit de @706546 
Désolé pour le dérangement,
Ross",@706545 Je vous remercie pour ces détails et nous restons à votre disposition en cas de besoin. ^SB,,
1480481,463779,Mon Oct 16 21:23:18 +0000 2017,@AmazonHelp your team accidentally put my mom's refund on a gift card instead of her Amazon credit card and you won't fix it. Why.,"@463779 I'm sorry about the frustrating experience, Sam. What kind of insight were you given when you spoke with us? ^AJ",,
1568776,483993,Tue Oct 17 05:28:26 +0000 2017,@115850 need help with my order no 404-5286008-8617913. It was to arrive today but parcel shows its in Haryana.,@483993 Kindly get in touch with us here: https://t.co/inSYqrW6b4 and we’ll be glad to help you. ^AG,,
1223026,406982,Sat Oct 28 13:20:52 +0000 2017,@AmazonHelp Check my earlier pleads already shared. For some reason you too have started to repeat,@406982 Please confirm if you replied to the email you received from social media team? ^BV,,
1255413,414364,Tue Nov 21 16:49:35 +0000 2017,@AmazonHelp Ok. Muchas gracias!,"@414364 Con mucho gusto, aquí estaremos para ayudarte. ¡Saludos! ^FZ",,
2950855,814872,Thu Nov 30 04:00:52 +0000 2017,@AmazonHelp Already talked but response was not helpful. Disappointed with attitude of not taking care of customers,@814872 Could you please fill in your details here https://t.co/SExRw7CMyT and we'll reach out to you for assistance. (2/2) ^VM,,
2464819,705396,Sun Oct 29 19:53:17 +0000 2017,@AmazonHelp I called and we have a new Kazoo coming in. What I think might have happened is someone out it in the wrong mailbox. Thanks for helping tho,"@705396 We're glad that you were able to order a new one! If you have further questions or concerns, please let us know! ^TG",,
139006,147322,Fri Nov 24 10:49:41 +0000 2017,@AmazonHelp https://t.co/LFBvRs6dx7,"@147322 Hi, we are waiting on an update from our suppliers and will send you an updated delivery estimate soon ^KK",,
241723,173403,Sun Oct 08 06:06:36 +0000 2017,@115821 @115850 @AmazonHelp  My old order #1__credit_card__ for which damaged piece was delivered. Placed new order #1__credit_card__ 1k cashback awaited https://t.co/WAKbVKqwZ6,"@173403 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 3/3 ^PS",,
760430,301694,Wed Oct 11 19:46:29 +0000 2017,"non male @120540, solo 12 giorni di ritardo (se tutto va bene), però anche un buono da 5€ per il disagio","@301694 Mi dispiace per il ritardo Antonio, ti è stata fornita una nuova data di consegna? ^MZ",,
2925494,809463,Wed Nov 29 04:11:14 +0000 2017,"@AmazonHelp The delivery date was today, November 28, the day it was released.","@809463 I'm sorry that you haven't received your package. Most packages that are late show up shortly after the estimated delivery date. If your package still hasn't arrived by the new expected delivery date, please contact us here:
 https://t.co/hApLpMlfHN ^KL",,
2296696,143388,Sun Nov 12 12:45:25 +0000 2017,"@AmazonHelp Now it has, emailed u earlier",@143388 Please keep us posted. We want to ensure your order reaches you as soon as possible. ^TP,,
1619378,496414,Sun Nov 05 16:40:09 +0000 2017,"@AmazonHelp Is the ONLY method to break out 1 Dot to someone else, then subscribe that as  an Echo Plan on it's own? Then I lose control via the app..",@496414 The Amazon Music Unlimited Family Plan may be in line to what you wish to do with your devices: https://t.co/pOgR6WGya3 ^DO,,
874894,327710,Sat Oct 21 08:33:37 +0000 2017,@AmazonHelp It was frm .com,@327710 I'm sorry. Please use this link: https://t.co/CHCtOQvcl9 ^DO,,
1681812,511305,Mon Oct 30 14:18:41 +0000 2017,"@115830 Hi. I placed an order a month ago, delivery date exceeded. No item delivered. No response from emails sent. Both seller and amazon",@511305 I'm sorry you never heard back from us or the seller. Please file an A-to-z Guarantee Claim: https://t.co/Afzn1oKKMN ^MG,,
2890553,682032,Tue Nov 28 14:25:53 +0000 2017,What is the point of paying for @115821 Prime if my packages still take 7-10 days (if I even get them) to arrive 🤔,@682032 We never want your packages to be late! Are we missing the delivery dates given in your order confirmation e-mails? Please let us know! ^MT,,
1477550,463075,Thu Nov 02 22:53:05 +0000 2017,@AmazonHelp Hello u delivered my package to a 'neighbour' which one out of the 20? How can I find out?,@463075 I'm sorry for any concern this causes! We'd like a chance to look into this with you! Please reach out: https://t.co/JzP7hlA23B ^WT,,
476043,228161,Fri Dec 01 11:09:44 +0000 2017,I know it’s the holidays and y’all are busy but @115821 &amp; @115817 y’all are pushing my holiday cheer. First a package was stolen &amp; now toys I ordered for a charity back on Monday aren’t going to get here until after the charity has ended even though you promised “prime” delivery. 🤔,"@228161 Hello Carey, I am sorry to hear that. Without going into personal account info can you please tell us more about this? ^HS",,
1701174,515820,Tue Oct 17 17:15:50 +0000 2017,"@115830 why don't you do gift cards anymore? I've been to several establishments and no one sells them, annoying!","@515820 You can find several gift cards, both digital and physical here: https://t.co/1tEoVXBxaX ^VS",,
1558900,481769,Tue Oct 17 04:19:30 +0000 2017,Amazon、なんでか文字が大きい。ボタンはみ出てるし。,"@481769 ツイート拝見しました、Amazonです。Amazonサイト上に何か問題等がございましたでしょうか。お調べしますのでよろしければ以下ご利用環境をお知らせください。　MH
-端末機種名
-ご利用のブラウザ
-その他に問題がある場合はその内容",,
2840261,790384,Mon Nov 27 16:26:41 +0000 2017,@AmazonHelp Amazon.in,@790384 We apologize for the experience you had. Kindly share your details here:https://t.co/beaaDm0muc and we'll get in touch with you soon. ^VH,,
2503583,714025,Wed Nov 15 20:22:50 +0000 2017,Hi @115821 @AmazonHelp! I have neither of these things at my apartment. Can’t find my package. https://t.co/HT1w4GH1mx,@714025 I'm sorry you're unable to locate your order. We'd like to try to help. Will you please confirm who's the carrier: https://t.co/Y5jpI9gRhE? ^CO,,
1306391,425289,Fri Oct 27 06:07:08 +0000 2017,@AmazonHelp I have done all this but no positive response,@425289 I’d like to take a closer look and help you. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SY,,
230227,170848,Thu Oct 05 10:12:31 +0000 2017,@AmazonHelp Have done the same. But have previously also spoken to your reps but of no benefit. Please look into the matter and give me a solution,@170848 We will get back with an update soon on your concern. Appreciate your cooperation. ^BS,,
126125,144297,Thu Nov 23 18:42:40 +0000 2017,@AmazonHelp @115851 yes i will contact u with that link but wat is d harm at this portal.i dont think any of my account details r being shated here,"@144297 Thank you for your understanding. As informed earlier, ensuring the security of our customer's account information is our top priority and we never want to take any chances. Do keep us posted for any further concern. ^AM",,
1642697,502121,Mon Nov 06 00:35:29 +0000 2017,@115821 my email is __email__,"@502121 For your own security, please don't post your e-mail address. Will you let us know more about the issue you're having? ^AM",,
18700,120173,Sat Nov 04 02:57:36 +0000 2017,@AmazonHelp Do not make us helpless and kindly refund my amount ..,@120173 We've already sent a correspondence to your registered email ID. Please check it and reply us with your concerns. ^SC,,
2938249,158426,Wed Nov 29 12:29:53 +0000 2017,@115821 prime next day delivery is a big fat lie cos it NEVER arrives the next day.,@158426 Some orders may require extra processing time. Have we missed a delivery date provided at checkout? You can also learn more about the terms and conditions for One-Day Delivery here: https://t.co/q8q1eepivw^MW,,
1204903,116888,Wed Oct 25 08:37:34 +0000 2017,@AmazonHelp The postman has come and so sign of my priority delivered package that was due today... I need my MacBook dongles! 🙈,"@116888 Hi Colin, sorry to hear that. What's the status of the tracking on your order: https://t.co/aaDyEz1VgE? Who's the carrier? ^JJ",,
2878694,798982,Tue Nov 28 13:05:56 +0000 2017,@AmazonHelp @798981 @115850 Come on Amazon then who is prompting it with you name and what is use for them. My only request enable no cost emi by Bajaj finserv for OnePlus 5t @132994 @139570 @115850,"@798982 I get you concern, Samuel. All the available payment options for this product are directly posted on the product details page here: https://t.co/SQR4Sag0vD. You may check it.  However, I'll ensure to forward your feedback to the concerned team internally. ^NK",,
1748914,527156,Tue Nov 07 15:51:52 +0000 2017,"All the other ecommerce website should take a page out of @115850
Online ordering have never been this easy using @115823 😍",@527156 We're delighted to know our service meets your expectations. Happy shopping. :) ^MO,,
